id_institucion,nombre,tipo,estatus,area,escolaridad,palabras_clave_ingreso,palabras_clave_egreso,openness,conscientiousness,extraversion,agreeableness,neuroticism
d3ed10,ERGONOMIA Y CONDICIONES DE TRABAJO,FEDERAL,VIGENTE,OTRA,,,,,,,,
d3ed10,INGENIERIA QUIMICA,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
d3ed10,INGENIERIA MECATRONICA,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
d3ed10,INGENIERIA INDUSTRIAL MECANICA,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
d3ed10,INGENIERIA EN SISTEMAS,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
d3ed10,INGENIERIA EN ENERGIA Y DESARROLLO SUSTENTABLE,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
d3ed10,INGENIERIA INDUSTRIAL EN PRODUCCION,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
d3ed10,INGENIERIA EN TELECOMUNICACIONES Y ELECTRONICA,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
d3ed10,INGENIERIA MECANICA,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
d3ed10,INGENIERIA EN TECNOLOGIA INTERACTIVA EN ANIMACION DIGITAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,ingeniería,,,,,,,
d3ed10,INGENIERIA MECATRONICA CON ENFOQUE AUTOMOTRIZ,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
d3ed10,INGENIERIA ELECTRICA,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
d3ed10,INGENIERIA INDUSTRIAL ELECTRICA,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
d3ed10,INGENIERIA EN SISTEMAS COMPUTACIONALES (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
d3ed10,INGENIERIA INDUSTRIAL QUIMICA,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
d3ed10,DERECHO CON ORIENTACION EN DERECHO CORPORATIVO Y LABORAL,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
d3ed10,ADMINISTRACION DE NEGOCIOS CON ORIENTACION EN COMERCIO INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d3ed10,"DERECHO CON ORIENTACION EN DERECHO CONSTITUCIONAL, DERECHOS HUMANOS Y AMPARO",FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
d3ed10,DERECHO CON ORIENTACION EN DERECHO CIVIL Y FAMILIAR CON LITIGACION ORAL,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
d3ed10,DISEÑO GRAFICO (LIC),FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
d3ed10,EDUCACION (LICENCIATURA MIXTA),FEDERAL,VIGENTE,EDUCACIÓN,licenciatura,,,0.73,0.79,0.76,0.79,0.39
d3ed10,VENTAS,FEDERAL,VIGENTE,OTRA,,,,,,,,
d3ed10,ADMINISTRACION DE NEGOCIOS CON ORIENTACION EN HOSPITALIDAD,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.63,0.79,0.8,0.53,0.3
d3ed10,COMUNICACION Y MEDIOS DIGITALES,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,,,,,
d3ed10,ADMINISTRACION DE NEGOCIOS CON ORIENTACION EN GESTION DE ENTIDADES DEPORTIVAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d3ed10,SEGURIDAD E HIGIENE INDUSTRIAL,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
d5b595,COMUNICACION Y MEDIOS DIGITALES,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,,,,,
d5b595,DERECHO CON ORIENTACION EN DERECHO CIVIL Y FAMILIAR CON LITIGACION ORAL,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
d5b595,"DERECHO CON ORIENTACION EN DERECHO CONSTITUCIONAL, DERECHOS HUMANOS Y AMPARO",FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
d5b595,DISEÑO DE LA MODA E INDUSTRIA DEL VESTIDO,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
d5b595,DISEÑO GRAFICO,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.9,0.7,0.5,0.6,0.5
d5b595,INNOVACION CULINARIA Y GESTION,FEDERAL,VIGENTE,OTRA,,,,,,,,
d5b595,GESTION E INNOVACION HOTELERA Y TURISTICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
d5b595,DISEÑO INDUSTRIAL (LIC),FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
d5b595,DISEÑO MULTIMEDIA Y ARTE DIGITAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.93,0.63,0.57,0.62,0.52
d5b595,DISEÑO Y COMUNICACION GRAFICA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
d5b595,QUIMICO FARMACEUTICO BIOTECNOLOGO,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
d5b595,SISTEMAS DE COMPUTACION ADMINISTRATIVA,FEDERAL,VIGENTE,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN,,,,,,,,
d5b595,FISIOTERAPIA,FEDERAL,VIGENTE,SALUD,,,,,,,,
d5b595,PSICOLOGIA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.6,0.9,0.3
d5b595,NUTRICION,FEDERAL,VIGENTE,SALUD,,,,,,,,
d5b595,PSICOLOGIA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.6,0.9,0.3
d5b595,PSICOLOGIA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.6,0.9,0.3
d5b595,PSICOLOGIA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.6,0.9,0.3
d5b595,NUTRICION CLINICA,FEDERAL,VIGENTE,SALUD,,,,,,,,
d5b595,INTEGRAL EN TERAPIA FAMILIAR,FEDERAL,VIGENTE,SALUD,,,,,,,,
d5b595,NUTRICION DEPORTIVA,FEDERAL,VIGENTE,SALUD,,,,,,,,
d5b595,"INTERNACIONAL EN TURISMO, HOSPITALIDAD Y GASTRONOMIA",FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
d5b595,"INTERNACIONAL EN TURISMO, HOSPITALIDAD Y GASTRONOMIA",FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
d5b595,ADMINISTRACION DE NEGOCIOS INTERNACIONALES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,ADMINISTRACION DE TECNOLOGIAS DE LA INFORMACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,INTERNACIONAL EN ADMINISTRACION DE EMPRESAS TURISTICAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,INTERNACIONAL EN GASTRONOMIA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
d5b595,INTERNACIONAL EN ADMINISTRACION DE EMPRESAS DE LA HOSPITALIDAD,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.63,0.79,0.8,0.53,0.3
d5b595,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
d5b595,INTERNACIONAL EN ADMINISTRACION DE EMPRESAS ECOTURISTICAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,ADMINISTRACION DE EMPRESAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,RELACIONES INTERNACIONALES,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,,,,,
d5b595,DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
d5b595,CIENCIAS DE LA COMUNICACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,,,,,
d5b595,INTERNACIONAL EN ADMINISTRACION DE EMPRESAS GASTRONOMICAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,COMERCIO INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
d5b595,CONTADURIA PUBLICA Y FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
d5b595,VENTAS,FEDERAL,VIGENTE,OTRA,,,,,,,,
d5b595,DIRECCION EN VENTAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
d5b595,FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
d5b595,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
d5b595,VENTAS Y COMERCIALIZACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
d5b595,CONTADURIA PUBLICA Y FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
d5b595,ADMINISTRACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
d5b595,ADMINISTRACION PUBLICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,COMERCIO Y LOGISTICA INTERNACIONALES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
d5b595,COMERCIO ELECTRONICO,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
d5b595,ALTA DIRECCION DE MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
d5b595,DIRECCION Y GESTION DE INSTITUCIONES EDUCATIVAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
d5b595,ADMINISTRACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
d5b595,ADMINISTRACION PUBLICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,SISTEMAS DE COMPUTACION ADMINISTRATIVA,FEDERAL,VIGENTE,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN,,,,,,,,
d5b595,PSICOLOGIA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.6,0.9,0.3
d5b595,SEGURIDAD PUBLICA,FEDERAL,VIGENTE,OTRA,,,,,,,,
d5b595,COMPETENCIAS EDUCATIVAS,FEDERAL,VIGENTE,EDUCACIÓN,,,,,,,,
d5b595,ADMINISTRACION DE NEGOCIOS CON ORIENTACION EN DIRECCION DEL TALENTO (MBA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,EDUCACION BASADA EN COMPETENCIAS,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
d5b595,ADMINISTRACION DE NEGOCIOS CON ORIENTACION EN LOGISTICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,ADMINISTRACION GLOBAL DE NEGOCIOS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,DIRECCION DE EMPRESAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
d5b595,ADMINISTRACION DE INSTITUCIONES EDUCATIVAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,ADMINISTRACION DE NEGOCIOS (MBA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,ADMINISTRACION DE NEGOCIOS CON ORIENTACION EN MERCADOTECNIA (MBA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,DIRECCION Y GESTION DE ENTIDADES DEPORTIVAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
d5b595,INTERNACIONAL EN DIRECCION DE COMUNICACION ORGANIZACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
d5b595,DERECHO CON ORIENTACION EN DERECHO CORPORATIVO Y LABORAL,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
d5b595,ADMINISTRACION DE NEGOCIOS CON ORIENTACION EN COMERCIO INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,ADMINISTRACION DE NEGOCIOS CON ORIENTACION EN GESTION DE ENTIDADES DEPORTIVAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,PEDAGOGIA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.8,0.8,0.7,0.8,0.4
d5b595,EDUCACION,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
d5b595,FORMACION DE COMPETENCIAS,FEDERAL,VIGENTE,OTRA,,,,,,,,
d5b595,TUTORIA,FEDERAL,VIGENTE,OTRA,,,,,,,,
d5b595,INNOVACION Y TECNOLOGIA EDUCATIVA,FEDERAL,VIGENTE,EDUCACIÓN,,,,,,,,
d5b595,CIENCIAS DE LA EDUCACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.73,0.79,0.76,0.79,0.39
d5b595,COMPETENCIAS EDUCATIVAS,FEDERAL,VIGENTE,EDUCACIÓN,,,,,,,,
d5b595,EDUCACION BASADA EN COMPETENCIAS,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
d5b595,EDUCACION CON ORIENTACION EN TUTORIA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
d5b595,EDUCACION CON ORIENTACION EN DIRECCION Y GESTION DE INSTITUCIONES EDUCATIVAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.73,0.79,0.76,0.79,0.39
d5b595,ARQUITECTURA,FEDERAL,VIGENTE,"INGENIERIA",,,,0.8,0.8,0.6,0.5,0.4
d5b595,INGENIERIA DE NEGOCIOS Y MANUFACTURA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,ingeniería,,,,,,,
d5b595,INGENIERIA DE SISTEMAS,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
d5b595,INGENIERIA EN NEGOCIOS Y TECNOLOGIAS DE MANUFACTURA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,ingeniería,,,,,,,
d5b595,INGENIERIA EN SISTEMAS COMPUTACIONALES,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.9,0.8,0.4,0.6,0.4
d5b595,INGENIERIA INDUSTRIAL Y DE SISTEMAS,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.7,0.9,0.6,0.6,0.3
d5b595,INGENIERIA INDUSTRIAL Y DE SISTEMAS,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.7,0.9,0.6,0.6,0.3
d5b595,INGENIERIA EN TECNOLOGIA INTERACTIVA EN ANIMACION DIGITAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,ingeniería,,,,,,,
d5b595,DISEÑO INDUSTRIAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
d5b595,INGENIERIA MECATRONICA,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
d5b595,INGENIERIA INDUSTRIAL Y DE SISTEMAS,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.7,0.9,0.6,0.6,0.3
d5b595,DERECHO CON ORIENTACION EN DERECHO CORPORATIVO Y LABORAL,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
d5b595,DISEÑO MULTIMEDIA Y ARTE DIGITAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.93,0.63,0.57,0.62,0.52
d5b595,DISEÑO Y COMUNICACION GRAFICA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
d5b595,ADMINISTRACION DE NEGOCIOS CON ORIENTACION EN COMERCIO INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5b595,ADMINISTRACION DE NEGOCIOS CON ORIENTACION EN GESTION DE ENTIDADES DEPORTIVAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
99e214,COMUNICACION Y MEDIOS DIGITALES,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,,,,,
99e214,DERECHO CON ORIENTACION EN DERECHO CIVIL Y FAMILIAR CON LITIGACION ORAL,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
99e214,DERECHO CON ORIENTACION EN DERECHO CORPORATIVO Y LABORAL,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
99e214,DISEÑO DE LA MODA E INDUSTRIA DEL VESTIDO,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
99e214,QUIMICO FARMACEUTICO BIOLOGO,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
99e214,QUIMICO FARMACEUTICO BIOTECNOLOGO,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
99e214,SISTEMAS DE COMPUTACION ADMINISTRATIVA,FEDERAL,VIGENTE,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN,,,,,,,,
99e214,NUTRICION,FEDERAL,VIGENTE,SALUD,,,,,,,,
99e214,TERAPIA DE LA AUDICION Y EL LENGUAJE,FEDERAL,VIGENTE,SALUD,,,,,,,,
99e214,ENFERMERIA,FEDERAL,VIGENTE,SALUD,,,,,,,,
99e214,FISIOTERAPIA,FEDERAL,VIGENTE,SALUD,,,,,,,,
99e214,MEDICINA,FEDERAL,VIGENTE,SALUD,,,,,,,,
99e214,PSICOLOGIA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.6,0.9,0.3
99e214,PSICOLOGIA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.6,0.9,0.3
99e214,PSICOLOGIA JURIDICA Y CRIMINOLOGICA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
99e214,NUTRICION CLINICA,FEDERAL,VIGENTE,SALUD,,,,,,,,
99e214,PSICOLOGIA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.6,0.9,0.3
99e214,INTERNACIONAL EN ADMINISTRACION DE EMPRESAS GASTRONOMICAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
99e214,"INTERNACIONAL EN TURISMO, HOSPITALIDAD Y GASTRONOMIA",FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
99e214,GESTION E INNOVACION HOTELERA Y TURISTICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
99e214,DISEÑO Y COMUNICACION GRAFICA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
99e214,ADMINISTRACION DE TECNOLOGIAS DE INFORMACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
99e214,ADMINISTRACION DE EMPRESAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
99e214,INTERNACIONAL EN ADMINISTRACION DE EMPRESAS DE LA HOSPITALIDAD,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.63,0.79,0.8,0.53,0.3
99e214,ECONOMIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
99e214,INTERNACIONAL EN ADMINISTRACION DE EMPRESAS TURISTICAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
99e214,INTERNACIONAL EN GASTRONOMIA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
99e214,INNOVACION CULINARIA Y GESTION,FEDERAL,VIGENTE,OTRA,,,,,,,,
99e214,INTERNACIONAL EN ADMINISTRACION DE EMPRESAS DEL AHOSPITALIDAD,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
99e214,RELACIONES PUBLICAS,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,,,,,
99e214,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
99e214,DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
99e214,CONTADURIA PUBLICA Y FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
99e214,COMERCIO INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
99e214,INTERNACIONAL EN ADMINISTRACION DE EMPRESAS ECOTURISTICAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
99e214,VENTAS,FEDERAL,VIGENTE,OTRA,,,,,,,,
99e214,CIENCIAS DE LA COMUNICACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,,,,,
99e214,ADMINISTRACION PUBLICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
99e214,ADMINISTRACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
99e214,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
99e214,CONTADURIA PUBLICA Y FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
99e214,DIRECCION EN VENTAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
99e214,VENTAS Y COMERCIALIZACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
99e214,DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
99e214,SEGURIDAD E HIGIENE INDUSTRIAL,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
99e214,GESTION PUBLICA Y GOBIERNO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,,,,,
99e214,DIRECCION Y GESTION DE INSTITUCIONES EDUCATIVAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
99e214,GESTION EMPRESARIAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.6,0.8,0.8,0.5,0.3
99e214,GESTION DIRECTIVA EN SALUD,FEDERAL,VIGENTE,SALUD,,,,,,,,
99e214,ADMINISTRACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
99e214,CIENCIAS PENALES,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,,,,,
99e214,ADMINISTRACION PUBLICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
99e214,EDUCACION CON ORIENTACION EN TUTORIA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
99e214,INTERNACIONAL EN DIRECCION DE COMUNICACION ORGANIZACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
99e214,ADMINISTRACION DE INSTITUCIONES EDUCATIVAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
99e214,PSICOLOGIA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.6,0.9,0.3
99e214,SEGURIDAD PUBLICA,FEDERAL,VIGENTE,OTRA,,,,,,,,
99e214,CIENCIAS DE LA COMUNICACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,,,,,
99e214,ADMINISTRACION PUBLICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
99e214,SISTEMAS DE COMPUTACION ADMINISTRATIVA,FEDERAL,VIGENTE,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN,,,,,,,,
99e214,ADMINISTRACION DE NEGOCIOS CON ORIENTACION EN MERCADOTECNIA (MBA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
